Player,Rank,POS,AVG,Rk,Tmrank,FantPos,Age,G,GS,Cmprank,Attrank,Ydsrank,TDrank,Intrank,Att.1rank,Yds.1rank,Y/A,TD.1rank,Tgtrzru,Recrzru,Yds.2rzpa,Y/R,TD.2rzpa,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,-9999rank,Tmrzpa,Cmprzpa,Attrzpa,Cmp%,Ydsrzpa,TDrzpa,Intrzpa,Cmp.1,Att.1rzpa,Cmp%.1,Yds.1rzpa,TD.1rzpa,Int.1,Linkrzpa,-9999rzpa,Tmrzru,Att,Ydsrzru,TDrzru,%Rush,Att.1,Yds.1rzru,TD.1rzru,%Rush.1,Att.2,Yds.2rzru,TD.2rzru,%Rush.2,Linkrzru,-9999rzru,Tmrzre,Tgtrzre,Recrzre,Ctch%,Ydsrzre,TDrzre,%Tgt,Tgt.1,Rec.1,Ctch%.1,Yds.1rzre,TD.1rzre,%Tgt.1,Link,-9999rzre,Difference
Dee Eskridge,312.0,WR100,275.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,275.0
Darrin Hall,313.0,RB92,276.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,276.0
Dalton Schultz,314.0,TE42,277.0,35.0,DAL,TE,25.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,78.0,808.0,10.36,8.0,0.0,0.0,8.0,1.0,0.0,131.0,208.8,211.8,169.8,37.0,3.0,35.0,SchuDa00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,DAL,14.0,9.0,64.29%,71.0,6.0,13.9%,7.0,5.0,71.43%,27.0,5.0,19.4%,All Dalton Schultz red zone receiving plays,SchuDa00,242.0
DeAndre Thompkins,315.0,WR101,277.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,277.0
Phillip Andersen,316.0,K20,278.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,278.0
Eno Benjamin,317.0,RB93,278.0,342.0,ARI,RB,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,118.0,3.47,1.0,7.0,6.0,42.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,28.0,31.0,25.0,0.0,98.0,0.0,BenjEn00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ARI,3.0,3.0,0.0,3.0%,1.0,-4.0,0.0,1.8%,0.0,0.0,0.0,.0%,All Eno Benjamin red zone rushing plays,BenjEn00,ARI,1.0,1.0,100.00%,10.0,0.0,1.3%,0.0,0.0,0,0.0,0.0,.0%,All Eno Benjamin red zone receiving plays,BenjEn00,-64.0
Isaiah Crowell,318.0,RB94,279.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,279.0
Jeff Wilson,319.0,RB95,279.0,246.0,SFO,RB,26.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,79.0,294.0,3.72,2.0,8.0,7.0,31.0,4.43,0.0,1.0,0.0,2.0,0.0,0.0,45.0,51.5,54.5,48.0,0.0,73.0,0.0,WilsJe01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,SFO,9.0,18.0,2.0,14.1%,6.0,9.0,2.0,15.4%,3.0,-1.0,1.0,20.0%,All Jeff Wilson red zone rushing plays,WilsJe01,SFO,3.0,2.0,66.67%,1.0,0.0,5.0%,2.0,1.0,50.00%,3.0,0.0,6.7%,All Jeff Wilson red zone receiving plays,WilsJe01,33.0
Jeremy Kerley,320.0,WR102,280.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,280.0
Austin MacGinnis,321.0,K21,280.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,280.0
Broc Rutter,322.0,QB39,281.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,281.0
DeSean Jackson,323.0,WR103,282.0,211.0,2TM,WR,35.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,34.0,20.0,454.0,22.7,2.0,1.0,1.0,2.0,0.0,0.0,56.0,75.8,79.8,65.8,0.0,83.0,0.0,JackDe00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,LVR,1.0,0.0,0.00%,0.0,0.0,1.1%,1.0,0.0,0.00%,0.0,0.0,2.5%,All DeSean Jackson red zone receiving plays,JackDe00,71.0
Royce Freeman,324.0,RB96,284.0,325.0,2TM,RB,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,169.0,3.02,0.0,16.0,10.0,77.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.6,37.6,29.6,0.0,94.0,0.0,FreeRo00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2TM,6.0,16.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,All Royce Freeman red zone rushing plays,FreeRo00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,-41.0
Dallas Cowboys,325.0,DST24,286.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,286.0
Keke Coutee,326.0,WR104,288.0,543.0,IND,WR,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.0,0.0,222.0,0.0,CoutKe00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,-255.0
Jared Goff,327.0,QB40,289.0,90.0,DET,QB,27.0,14.0,14.0,332.0,494.0,3245.0,19.0,8.0,17.0,87.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,4.0,195.0,194.5,211.5,202.5,0.0,24.0,0.0,GoffJa00,DET,25.0,55.0,45.45,181.0,11.0,1.0,12.0,21.0,57.14,60.0,9.0,0.0,All Jared Goff red zone passing plays,GoffJa00,DET,3.0,-1.0,0.0,5.7%,3.0,-1.0,0.0,10.3%,1.0,-3.0,0.0,9.1%,All Jared Goff red zone rushing plays,GoffJa00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,199.0
Mo Alie-Cox,328.0,TE43,290.0,210.0,IND,TE,28.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,24.0,316.0,13.17,4.0,1.0,0.0,4.0,0.0,0.0,56.0,79.6,82.6,67.6,0.0,24.0,0.0,AlieMo00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,IND,9.0,5.0,55.56%,29.0,3.0,14.3%,4.0,2.0,50.00%,3.0,1.0,11.1%,All Mo Alie-Cox red zone receiving plays,AlieMo00,80.0
Teddy Bridgewater,329.0,QB41,291.0,88.0,DEN,QB,29.0,14.0,14.0,285.0,426.0,3052.0,18.0,7.0,30.0,106.0,3.53,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,203.0,202.7,216.7,209.7,0.0,22.0,0.0,BridTe00,DEN,32.0,53.0,60.38,230.0,15.0,1.0,14.0,27.0,51.85,68.0,10.0,1.0,All Teddy Bridgewater red zone passing plays,BridTe00,DEN,10.0,35.0,2.0,12.3%,3.0,-1.0,1.0,6.4%,2.0,0.0,1.0,10.0%,All Teddy Bridgewater red zone rushing plays,BridTe00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,203.0
Olamide Zaccheaus,330.0,WR105,292.0,204.0,ATL,WR,24.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,53.0,31.0,406.0,13.1,3.0,0.0,0.0,3.0,0.0,0.0,59.0,89.8,92.8,74.3,0.0,77.0,0.0,ZaccOl01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,ATL,8.0,5.0,62.50%,22.0,3.0,10.3%,5.0,3.0,60.00%,13.0,3.0,14.3%,All Olamide Zaccheaus red zone receiving plays,ZaccOl01,88.0
Jalen Richard,331.0,RB97,294.0,413.0,LVR,RB,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,4.44,0.0,14.0,12.0,72.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.2,23.2,17.2,0.0,117.0,0.0,RichJa01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LVR,2.0,2.0,0.0,2.7%,1.0,1.0,0.0,2.7%,0.0,0.0,0.0,.0%,All Jalen Richard red zone rushing plays,RichJa01,LVR,3.0,1.0,33.33%,5.0,0.0,3.4%,1.0,0.0,0.00%,0.0,0.0,2.5%,All Jalen Richard red zone receiving plays,RichJa01,-119.0
Hunter Renfrow,332.0,WR106,296.0,38.0,LVR,WR,26.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,128.0,103.0,1038.0,10.08,9.0,5.0,1.0,9.0,0.0,0.0,156.0,259.1,263.1,207.6,32.0,13.0,38.0,RenfHu00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,LVR,24.0,18.0,75.00%,114.0,9.0,27.3%,14.0,8.0,57.14%,42.0,6.0,35.0%,All Hunter Renfrow red zone receiving plays,RenfHu00,258.0
Larry Rountree,333.0,RB98,298.0,382.0,LAC,RB,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,87.0,2.42,1.0,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.6,15.6,15.1,0.0,111.0,0.0,RounLa00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LAC,7.0,7.0,1.0,7.0%,4.0,5.0,1.0,7.7%,2.0,1.0,1.0,8.7%,All Larry Rountree red zone rushing plays,RounLa00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,-84.0
Jimmy Garoppolo,334.0,QB42,300.0,83.0,SFO,QB,30.0,15.0,15.0,301.0,441.0,3810.0,20.0,12.0,38.0,51.0,1.34,3.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,0.0,1.0,228.0,227.5,245.5,239.5,0.0,17.0,0.0,GaroJi00,SFO,34.0,58.0,58.62,244.0,16.0,2.0,12.0,30.0,40.0,53.0,8.0,1.0,All Jimmy Garoppolo red zone passing plays,GaroJi00,SFO,3.0,8.0,3.0,4.7%,3.0,8.0,3.0,7.7%,2.0,3.0,2.0,13.3%,All Jimmy Garoppolo red zone rushing plays,GaroJi00,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,217.0
Samaje Perine,335.0,RB99,302.0,212.0,CIN,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,246.0,4.47,1.0,31.0,27.0,196.0,7.26,1.0,0.0,0.0,2.0,0.0,0.0,56.0,83.2,89.2,69.7,0.0,63.0,0.0,PeriSa00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,CIN,2.0,10.0,0.0,2.7%,1.0,1.0,0.0,2.3%,0.0,0.0,0.0,.0%,All Samaje Perine red zone rushing plays,PeriSa00,CIN,6.0,6.0,100.00%,33.0,1.0,8.0%,1.0,1.0,100.00%,4.0,1.0,2.8%,All Samaje Perine red zone receiving plays,PeriSa00,90.0
Travis Fulgham,336.0,WR107,303.0,607.0,DEN,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,FulgTr00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,-304.0
Ke'Shawn Vaughn,337.0,RB100,305.0,305.0,TAM,RB,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,180.0,5.0,2.0,8.0,4.0,26.0,6.5,0.0,0.0,0.0,2.0,0.0,0.0,33.0,36.6,39.6,34.6,0.0,87.0,0.0,VaugKe00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,TAM,9.0,28.0,2.0,11.0%,8.0,22.0,2.0,13.8%,4.0,7.0,2.0,16.0%,All Ke'Shawn Vaughn red zone rushing plays,VaugKe00,TAM,1.0,1.0,100.00%,5.0,0.0,.8%,1.0,1.0,100.00%,5.0,0.0,1.6%,All Ke'Shawn Vaughn red zone receiving plays,VaugKe00,0.0
Mike Boone,338.0,RB101,306.0,454.0,DEN,RB,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,8.75,0.0,2.0,2.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.7,7.7,6.7,0.0,130.0,0.0,BoonMi00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,-148.0
David Moore,339.0,WR108,307.0,631.0,2TM,0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,MoorDa03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,-324.0
Quintez Cephus,340.0,WR109,308.0,294.0,DET,WR,23.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,204.0,13.6,2.0,0.0,0.0,2.0,1.0,0.0,34.0,49.4,52.4,41.9,0.0,118.0,0.0,CephQu00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,DET,3.0,3.0,100.00%,16.0,2.0,5.0%,2.0,2.0,100.00%,7.0,2.0,8.0%,All Quintez Cephus red zone receiving plays,CephQu00,14.0
Kerryon Johnson,341.0,RB102,309.0,622.0,SFO,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,JohnKe06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,-313.0
Philadelphia Eagles,342.0,DST25,311.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,311.0
D'Onta Foreman,343.0,RB103,312.0,151.0,TEN,RB,25.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,133.0,566.0,4.26,3.0,11.0,9.0,123.0,13.67,0.0,2.0,1.0,3.0,0.0,0.0,85.0,93.9,100.9,89.4,0.0,49.0,0.0,ForeDO00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,TEN,21.0,68.0,2.0,25.3%,11.0,29.0,2.0,24.4%,4.0,8.0,1.0,17.4%,All D'Onta Foreman red zone rushing plays,ForeDO00,TEN,2.0,2.0,100.00%,26.0,0.0,2.5%,0.0,0.0,0,0.0,0.0,.0%,All D'Onta Foreman red zone receiving plays,ForeDO00,161.0
Chris Boswell,344.0,K22,313.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PIT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,All Chris Boswell red zone passing plays,BoswCh00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,313.0
New York Giants,345.0,DST26,314.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,314.0
Josh Reynolds,346.0,WR110,315.0,223.0,2TM,WR,26.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,396.0,13.66,2.0,0.0,0.0,2.0,0.0,0.0,52.0,80.6,83.6,66.1,0.0,88.0,0.0,ReynJo00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2TM,6.0,0.0,0.00%,0.0,0.0,0,2.0,0.0,0.00%,0.0,0.0,0,All Josh Reynolds red zone receiving plays,ReynJo00,92.0
Tim Patrick,347.0,WR111,316.0,124.0,DEN,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,53.0,734.0,13.85,5.0,0.0,0.0,5.0,0.0,0.0,103.0,156.4,159.4,129.9,0.0,40.0,0.0,PatrTi00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,DEN,11.0,4.0,36.36%,38.0,2.0,19.0%,7.0,1.0,14.29%,2.0,1.0,21.9%,All Tim Patrick red zone receiving plays,PatrTi00,192.0
Graham Gano,348.0,K23,317.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,317.0
Kalen Ballage,349.0,RB104,318.0,474.0,PIT,RB,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,0.0,7.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.4,6.4,5.4,0.0,135.0,0.0,BallKa00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,PIT,1.0,0.0,0.00%,0.0,0.0,1.0%,1.0,0.0,0.00%,0.0,0.0,2.3%,All Kalen Ballage red zone receiving plays,BallKa00,-156.0
Cairo Santos,350.0,K24,319.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,319.0
Cody Parkey,351.0,K25,320.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,320.0
Deonte Harty,352.0,WR112,321.0,173.0,NOR,WR,24.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,8.2,0.0,59.0,36.0,570.0,15.83,3.0,2.0,1.0,3.0,0.0,0.0,77.0,113.1,117.1,95.1,0.0,59.0,0.0,HarrDe07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NOR,1.0,6.0,0.0,1.3%,0.0,0.0,0.0,.0%,0.0,0.0,0.0,.0%,All Deonte Harty red zone rushing plays,HarrDe07,NOR,5.0,4.0,80.00%,27.0,0.0,8.1%,0.0,0.0,0,0.0,0.0,.0%,All Deonte Harty red zone receiving plays,HarrDe07,148.0
